"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
-3.90207267457498,-4.56594947283481,-3.42651518964645,-3.73387682004467,-2.51701670370623,-1.87797116604712,-2.15935092490814,-2.80016549001002,-2.0272286702329,-1.98777435315401,-2.47337341397433,-3.61562899237434,-2.07624665078332,-1.18875583852108,-0.582679727533974,-0.226524259473687,-0.181401979734571,-0.216043814198987,-0.148964153139958,-0.131362318196827,-0.0604933804289625,-0.0615563056991058,-0.0609184149694171,0,-0.0278852034895357,-0.0716034188596929,-0.0671018035407359,-0.312384685092153,-0.816219178149939,-1.12577795674088,-0.876829662993241,-0.774140339769477,-0.908570608859017,-1.20397280432594,-1.40283032975999,-2.00396308050393,-1.37002738865602,-1.4894351200394,-1.83383224564996,-1.90717032073938,-2.47100374461901,-2.86645993784985,-2.45923890303942,-2.06988732887502,-2.16021785170712,-2.86470401114759,-3.15590102570681,-3.15825120305177,-3.75075485783202,-7.41858090274813,-3.97389840914623,-4.36615328551759,-4.81589121730374,-5.00564775258522,-5.44914025628262,-5.03595310208055,-5.31852007386556,-5.22135632541191,-4.91988093082779,-5.22135632541191
-3.73387682004467,-3.96859335691654,-3.06615473785054,-3.12356564506388,-2.72265635349157,-2.6009911288088,-1.98050159382493,-2.20818441757256,-1.97760723579857,-1.98340435348289,-2.36659042296996,-3.65351231027664,-1.89778687387359,-1.25491528306351,-0.554603371111886,-0.188983699667505,-0.142831649107542,-0.206901175768345,-0.100372974146787,-0.100262421938394,0,-0.00240288461631031,-0.0128826258310137,-0.0241902388012177,-0.104361015324743,-0.0279880365401687,-0.0330398540782002,-0.270104140177712,-0.813282981799926,-0.961811247175964,-0.749294341182946,-0.914542261340038,-1.0844135692683,-1.14822278922144,-1.50417740177661,-2.61319467008953,-1.31230068121156,-1.66706702527074,-2.64226246056421,-2.2424311701743,-2.66786841146938,-3.50655789731998,-2.41575379109968,-1.9248338234534,-2.00396308050393,-3.24163281199082,-2.90772139623128,-3.0597376035299,-3.90703546391711,-4.65646348037564,-4.16691525505694,-4.69948086545933,-4.19306053516126,-4.8283137373023,-6.31996861408002,-4.85363154528659,-5.40367788220586,-5.9522438339547,-5.62682143352007,-6.03228654162824
-3.39322921201298,-3.5267606046375,-3.04492251774476,-2.92062480106719,-2.53325691072905,-2.52074110279722,-2.17507177269509,-2.0971982632691,-2.09151412291411,-2.47456035773386,-3.33260459019654,-2.67509910096252,-1.76901998225857,-1.12177856669995,-0.776094101380872,-0.474011650643274,-0.311018937816219,-0.242963678763516,-0.224644677440477,-0.191039447413678,0,-0.018775155326334,-0.0387408283164306,-0.040717833278559,-0.092334611202796,-0.0958503256568342,-0.231805961892863,-0.531538665363532,-1.05727842517513,-0.859201764890028,-0.769380486559534,-1.07587280169862,-1.25561703747827,-1.25631928469815,-1.74755121456373,-2.90224193046665,-2.12695252435089,-2.15935092490814,-2.45923890303942,-1.70870591409277,-2.06830379726938,-2.52697942620991,-3.2754461763566,-2.06514423697901,-2.18480205733766,-2.98578194270082,-2.35493157336626,-2.69266909906391,-3.65351231027664,-4.07454193492592,-5.7138328105097,-4.19970507787993,-4.50081017066385,-5.74460446917646,-5.65499231048677,-4.08044165705311,-4.29035944614806,-6.50229017087397,-4.97623386737892,-5.27851473925186
-3.76792266145439,-3.34955414851032,-5.80914299031403,-3.49331267056996,-3.38434026459573,-2.45340798272863,-1.74985006615085,-2.00174003401598,-2.24148999363423,-3.36101559202932,-2.85597033117883,-1.97905336764857,-1.4810446976657,-0.9068355731034,-0.649513143539884,-0.37877449285512,-0.28488598514978,-0.253602758798918,-0.260326342441926,-0.147688272899604,0,-0.119572135140845,-0.216043814198987,-0.132389188045746,-0.0980539404753882,-0.0586889963486796,-0.122619713547911,-0.430782916092454,-1.21402314017944,-1.41757865115966,-1.20664303288181,-1.47621906864788,-1.47972630591244,-1.87797116604712,-2.26625316374666,-3.34670919637809,-2.23212662934548,-1.98558696620821,-2.01665455358107,-1.92826671388272,-2.19373068808196,-3.12356564506388,-2.57439381628954,-1.97977721856689,-2.48771057712073,-2.72723302051898,-2.47218787738023,-2.82177896643055,-3.00175034587955,-3.46413718143603,-4.17338776956255,-4.54690127786412,-4.6356293934728,-6.11929791861787,-5.25909665339476,-4.93367425296013,-5.18498868124103,-5.5727542122498,-5.44914025628262,-5.80914299031403
-4.52820914485196,-4.75599307572268,-5.14989736142976,-3.07911388249304,-2.58760404802634,-2.4224953896666,-2.2876964805003,-3.00780485478826,-3.05336138639063,-3.23653076010692,-2.2018351898939,-1.957577953923,-1.51321905469356,-1.2120049760232,-0.887703275022242,-0.743598724056044,-0.61803970807314,-0.465374360862073,-0.348140041488895,-0.233446444310107,-0.0520304080943842,0,-0.0361454466363533,-0.0584769297589758,-0.144101343974257,-0.23635544528644,-0.430629081771714,-0.800287056117849,-0.746758950008594,-0.485645325235692,-0.707448965270805,-1.14099800516455,-0.984837274409265,-1.09781260849755,-2.25189197867853,-2.7015712350045,-3.27280416689376,-3.07694232897953,-1.77549249676418,-1.52831886114931,-1.78557861015297,-2.74264164587183,-4.14143616975595,-2.55361384779779,-2.72876324269975,-3.86323284125871,-2.97789235542566,-3.2519156789464,-3.64199586821509,-4.59521985513492,-4.12893600699172,-5.84304454198971,-4.85363154528659,-4.47414192358169,-4.79149976417958,-5.14989736142976,-8.11172808330807,-6.07484615604703,-5.9522438339547,-5.91450350597185
-3.77661836842194,-3.29954372793566,-5.52146091786225,-3.28341434600577,-3.09004295302523,-1.92964317659144,-1.50914019111874,-2.13031387205359,-2.59026716544583,-1.81339176935517,-1.30600552989109,-1.0912395343387,-0.893795654046784,-0.82098055206983,-0.600567999266852,-0.32670013947251,-0.206163531279525,-0.0850133743269567,0,-0.0599623411726829,-0.0925539816106079,-0.0673157072848671,-0.289817684582203,-0.664365379134493,-0.890135774397304,-1.06624190863766,-0.359392920005781,-0.137768929744896,-0.103917113419773,-0.221395080780093,-0.825536368605691,-2.02571121925887,-1.76667668886059,-1.39271492892281,-1.18941265299461,-1.46447214218391,-2.01140913128801,-1.58182274540113,-1.39674881902375,-1.27654349716077,-1.82635091399767,-5.18498868124103,-3.34955414851032,-2.16456379509667,-2.01665455358107,-3.58993950625903,-2.57308234069173,-2.76303450943497,-3.47699909507844,-3.72970144863419,-4.46540824361293,-5.05145728861651,-6.11929791861787,-4.40631932724293,-4.19306053516126,-5.18498868124103,-5.9522438339547,-5.84304454198971,-4.56594947283481,-4.11659017116942
-4.60517018598809,-3.94248221291285,-4.16691525505694,-3.01797788250131,-2.47812966550898,-2.29362535162257,-1.81584726475714,-1.5745535105806,-1.31081589994398,-1.20731170559145,-1.12639466968056,-1.03142103912779,-0.928616381564792,-0.65373417820311,-0.363411871877165,-0.166290739721427,0,-0.0749390866644938,-0.161343150408763,-0.221894331913778,-0.205549242913259,-0.124996490174685,-0.314436809760601,-0.493149438753048,-0.334214786579998,-0.167472353943749,-0.459024125202727,-0.732303895761139,-0.463465052406153,-0.335193055122833,-0.509992637462099,-0.859201764890028,-0.890135774397304,-0.918292734544828,-1.75446368448436,-1.62201669464096,-1.43969513784701,-2.01066202628501,-1.84326331209517,-1.15486523021891,-1.62556729436398,-1.58279598148768,-2.06199462807612,-2.18125280782652,-1.63680910923023,-1.51640304646691,-1.64506509007725,-1.89845420789902,-2.56006132338876,-3.93222571274567,-4.40631932724293,-4.3428059215206,-4.91988093082779,-4.8665349501225,-4.89285225843987,-5.11599580975408,-4.8283137373023,-6.26590139280974,-5.24004845842406,-6.26590139280974
-3.19662521593338,-3.1677075382938,-2.85945465526144,-4.3428059215206,-4.00085421913476,-2.28376333875346,-2.24999264287488,-2.23492644452023,-1.46880678269435,-1.48766285550818,-1.43843011554042,-1.10171710362159,-0.96050388655048,-0.725670372265505,-0.383899330193604,-0.280375497269343,-0.0489801822217186,-0.0175531592475892,-0.119797563455596,-0.190192451174524,-0.279581636417913,-0.196379914044995,-0.361400376946064,-0.439435627679318,-0.364131244615187,-0.221395080780093,-0.502031076084496,-0.496922718596999,-0.119121430907863,-0.155835431558128,-0.58644756190089,-1.23890937420683,-1.01115101289812,-0.736890103507864,-1.23511953332277,-2.40905733750456,-1.58816577715856,-1.76784764918174,-3.20152718653359,-2.05104846717862,-1.84452753476671,-1.51822703238072,-1.77136877958032,-2.33201390368486,-1.50643016235987,-1.2975511512855,-1.67450990917782,-2.2424311701743,-2.71055333132033,-3.20645330486964,-4.48295255326384,-5.87813586180098,-5.62682143352007,-4.55638002181866,-4.42284862919414,-4.7444322533216,-5.09946650780287,-5.09946650780287,-5.80914299031403,-4.85363154528659
-3.83044301843572,-3.38139475436598,-3.23907853218572,-3.74650856695057,-2.22469855433697,-2.1507227436848,-1.96754244918243,-2.29362535162257,-2.16543525484681,-1.72765854382153,-0.896733232658624,-0.888432403745759,-0.923063616161584,-0.677667609711559,-0.429399258403795,-0.214059932581167,-0.0182658088068925,0,-0.0611310000042313,-0.168181993240235,-0.209980564787929,-0.167235919375914,-0.476102187707605,-0.542144307023418,-0.255537619125214,-0.197963252783911,-0.57963993976635,-1.20764620969224,-0.691348798618566,-0.411281993429729,-0.552863635112889,-0.902634405426669,-0.981896488972149,-1.05526548416474,-1.84516024595517,-1.950520761613,-1.54646311327271,-1.67878799056889,-2.29958958401425,-1.42878441274084,-1.49566289817526,-1.59504203215037,-2.64507540194082,-1.82883847746948,-1.79036044831435,-1.77195684193188,-1.69881572358532,-1.96397229187372,-2.98380370268872,-3.79869432012114,-4.65646348037564,-5.77635316749104,-4.57561138374655,-4.85363154528659,-4.8665349501225,-4.66704558970618,-5.77635316749104,-5.80914299031403,-6.64539101451465,-4.97623386737892
-3.2754461763566,-3.44828898919601,-3.1629681929299,-3.35240721749272,-1.72204685681675,-1.81094228864483,-2.4224953896666,-2.50470127711618,-1.72653368431035,-1.58328295495725,-1.15995591890916,-1.16539332235846,-0.998043233746414,-0.945462109174435,-0.536143431750281,-0.239781192467233,-0.0264466500149835,0,-0.0158245503469715,-0.149660774554406,-0.169247397306683,-0.0986056037541221,-0.536656383800512,-0.908074577102815,-0.51986636841814,-0.386692422784881,-0.448007331373839,-0.692747260538618,-0.583754803788749,-0.727531607421776,-0.748871329332307,-1.10322290122579,-0.924070919193117,-0.943148186044038,-1.46360746422256,-2.26721794915675,-2.03103240247215,-2.44876760317213,-1.3590683748663,-1.14601841106538,-1.32840288270411,-1.30416153158137,-1.76433887365206,-2.84043938914796,-2.09557092360972,-1.51412773262978,-1.51503723701262,-2.23119509690737,-3.1629681929299,-4.1227440367438,-4.67774087882293,-5.38169897548709,-5.42615073805792,-4.85363154528659,-4.58536755869191,-5.03595310208055,-5.09946650780287,-5.08320598693109,-5.44914025628262,-5.24004845842406
-3.31044301839369,-1.81277883645213,-1.81033085481349,-1.95122424387908,-2.1803674602698,-2.03561606213981,-1.55494972715003,-1.48368670712854,-1.20664303288181,-0.984837274409265,-1.19006989915694,-3.2519156789464,-1.31714150243157,-0.61674184935754,-0.477390847679753,-0.320618572698046,-0.180323554131282,-0.372804325868616,-0.809680996815897,-0.936238369683851,-0.578926036469922,-0.281700000774234,-0.185005154423156,0,-0.132160903602339,-0.343617704782084,-0.355390055475858,-0.690351093257944,-0.930896884263517,-0.808333590369063,-0.898450813745824,-2.56006132338876,-1.94981777388633,-3.21637894466961,-1.02248492828056,-0.37877449285512,-0.345876316696507,-1.02248492828056,-2.79360808946386,-1.19501306295446,-0.924827062896441,-0.949847515402998,-1.43548460531066,-1.58036466494839,-1.47490701947649,-1.76960666458692,-1.84073965144977,-1.71925277844131,-2.28082360121253,-4.19306053516126,-3.80316860051606,-4.50986000618377,-4.94766049493487,-3.88733039283777,-4.11047394415198,-5.06720564558465,-4.85363154528659,-4.66704558970618,-4.50986000618377,-4.99083266680008
-3.97389840914623,-3.29683736633791,-2.35072546832198,-2.49616984206671,-3.69288747551148,-3.02002496612304,-1.94911528000426,-1.6235368368136,-1.67504366953209,-1.71147063799925,-1.54224666289378,-1.88190301908102,-1.62201669464096,-0.7248442673032,-0.31498475497979,-0.247564325855892,-0.234963128119552,-0.490696252470825,-0.867500567704723,-1.2704687956143,-0.663976803260165,-0.278524134667015,-0.151288114213782,0,-0.16759059219396,-0.386103754629545,-0.360826406489784,-0.537340729421746,-0.739819588758376,-0.65373417820311,-0.857786002501592,-1.83759400557185,-1.79095978905749,-2.83361342407756,-0.924574951461853,-0.335892404756204,-0.312111386374956,-1.04725399639297,-2.8319141883246,-1.3130438993803,-0.867500567704723,-0.948297528009241,-1.41058705368894,-1.6094379124341,-1.46663711380243,-1.66812690878278,-1.62964061975162,-1.77136877958032,-1.99069833184545,-3.22388836669175,-4.24749574171628,-4.67774087882293,-5.7138328105097,-4.48295255326384,-5.80914299031403,-5.16728910414163,-4.71053070164592,-5.16728910414163,-4.99083266680008,-6.03228654162824
-2.45806999583444,-3.09224317393483,-3.26491976336961,-3.8971343929344,-3.2570970376884,-2.92994453301599,-1.54177926396029,-1.1679623668029,-1.25983793716733,-1.29062061105161,-1.30674408236188,-2.3580978029243,-2.28278246569787,-0.794294362564903,-0.394970371015523,-0.400626831467915,-0.347290544057092,-0.574120474138304,-0.971539206104634,-1.30158563319294,-0.635444470431656,-0.261754450441865,-0.145835348223545,-0.0721406777776824,-0.0648585723484964,-0.470483744482613,-0.506833602496453,-0.384192972832625,-0.68379108563592,-0.549046836586188,-0.743598724056044,-1.42711635564015,-1.28049394223368,-1.61093903856037,-0.633935320928099,-0.299889615559526,-0.251671634928748,-0.815540828774012,-1.95474909772252,-1.04753901848411,-0.80251571761531,-0.865597617558637,-1.18613288619761,-1.49834386492851,-1.34285180327705,-1.27368021675076,-1.43045525690566,-1.59899265457256,-2.02041820123037,-3.32980738557548,-4.35831010805657,-4.06284589516273,-4.28308668681898,-4.84089251950916,-5.59942245933196,-5.27851473925186,-3.65738078705457,-4.58536755869191,-5.59942245933196,-5.59942245933196
-3.59721226558811,-3.7214026458195,-2.7790092900427,-2.88240358824699,-2.18125280782652,-2.32995628979018,-1.70210159729752,-1.74583053733966,-1.93794197940614,-1.71036383102406,-1.44138432743785,-2.4013010659332,-1.74354089695758,-0.913295222894357,-0.656429597624782,-0.313068258842197,-0.0984952467490992,-0.0768810443359576,-0.296521021118985,-0.806763907346913,-0.672756490912211,-0.363555705030955,-0.254247296365544,-0.178648311427658,-0.317042227758268,-0.446443364836722,-0.55182124446951,-0.880441078980458,-1.05125171730827,-0.812606620597273,-1.32238103537624,-1.59750934156883,-1.63886672312491,-2.57046453814965,-0.987518241162523,-0.537340729421746,-0.72835993631569,-1.44944717612516,-2.30358559332763,-1.12577795674088,-0.918793862092274,-1.21234105399645,-1.78141317717391,-1.73670326347998,-1.78200717778538,-2.61866663996752,-2.12863178587061,-2.04253118765974,-2.59293739400171,-5.00564775258522,-3.66907682681776,-4.48295255326384,-4.52820914485196,-4.76768911548587,-5.36019277026612,-4.90627527877201,-4.56594947283481,-4.12893600699172,-3.81671282562382,-4.0570487774784
-3.75075485783202,-3.53701710480469,-2.59160138845896,-2.95843648881029,-3.78539035449478,-2.48410696961744,-2.69266909906391,-1.60843841210102,-1.24618465313525,-1.00130410620111,-1.21267724495608,-2.48051630148671,-1.65443527836484,-0.685179010910768,-0.453815369049211,-0.38507441846043,-0.287015627908621,-0.416273306824768,-0.796509693555098,-1.21604538556021,-0.911551977526982,-0.386545223255653,-0.186691089311897,0,-0.193584749072665,-0.34037986145223,-0.257993828749956,-0.490369615198608,-0.706029806390959,-0.571283592803105,-0.712126147157748,-1.70374859190534,-1.70870591409277,-2.20093143926755,-0.775876828158941,-0.407968238326283,-0.44269979471839,-1.52970294441525,-1.63424303135307,-0.703803760748474,-0.708260818369993,-0.906092906897709,-1.42628336933625,-1.97184353108182,-1.72653368431035,-1.63680910923023,-1.75851813544825,-1.88255983355455,-2.37623163316234,-4.02295456613543,-3.7214026458195,-4.79149976417958,-5.59942245933196,-4.65646348037564,-4.55638002181866,-5.80914299031403,-4.32753844938981,-4.99083266680008,-4.52820914485196,-4.71053070164592
-4.3740584650247,-2.95843648881029,-2.7790092900427,-2.9603651297167,-2.23305903034544,-1.35208618979015,-1.4679383501604,-1.57648681229441,-1.07411481706772,-0.847697940408543,-1.1989852628149,-2.11444715087865,-1.1089657007476,-0.560891601439475,-0.362118303604798,-0.0252152491410638,0,-0.0733236644188434,-0.476424197048658,-0.779576908558333,-0.692947200557279,-0.686767573595906,-0.345028739304334,-0.17197526473981,-0.209610537031625,-0.262664309476493,-0.210103937806406,-0.477552047003065,-1.44561982720471,-1.34899857637619,-0.462194202354254,-0.391266388708351,-1.23684040795155,-0.822572728000403,-0.159112971657073,-0.331285709933913,-0.733760863445242,-0.535118316335035,-0.694548161475573,-1.24966776358807,-2.81174543744098,-2.14814873968963,-1.2957226629355,-1.26868911904563,-1.57117920031701,-2.71810053695571,-3.01389624418166,-3.36679595494482,-4.06284589516273,-3.55085815621656,-5.91450350597185,-3.87280229227486,-5.33913936106829,-3.91703554725169,-4.3740584650247,-6.11929791861787,-5.59942245933196,-5.68397984736002,-4.47414192358169,-4.8665349501225
-3.67695088324866,-2.51577831345509,-2.981829368385,-3.71317214668298,-1.75793792075254,-0.96154963827977,-0.986444991797362,-1.02638465467123,-1.07031641951326,-1.51549229959157,-1.32689401783844,-1.13227249016075,-0.583037957879915,-0.368747525173002,-0.230294055343051,-0.335193055122833,-1.04639941722118,-1.60544589116456,-1.31826195072806,-0.844202655479901,-0.638658995275876,-1.05296993078941,-1.94491064872223,-0.606419177050121,-0.456021831725317,-0.259807535685801,-0.380089801776936,-0.221270306932529,-0.214059932581167,-0.185125484126689,-0.249487526653812,-0.683394889117267,-1.95686998929166,-1.28482139218926,-0.676486739666838,-0.736681182583674,-1.99804590347584,-1.470110847213,-1.27690198434869,-0.958937306595628,-1.22655930299873,-2.15848474902029,-1.76901998225857,-2.04484689691534,-2.3979952777987,-2.52572864430826,-2.86998106824843,-3.92207334128165,-4.47414192358169,-4.19306053516126,-4.76768911548587,-4.0285568216841,-4.91988093082779,-4.84089251950916,-5.5727542122498,-4.45675018086982,-5.7138328105097,-5.54677872584654,-4.81589121730374,-5.24004845842406
