"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice","ExteriorFirst","BsmtUnfSf","EncodeLotShape","EncodeNeighborhood","EncodeHouseStyle","EncodeBsmtExposure","EncodeKitchenQual","EncodeBsmtQual","BathToRoom","EncodeBldgType","EncodedFoundation","EncodeSaleType","EncodedSaleCondition","cent1","EncodeNeighborhoodL","EncodeCondition1","EncodeCondition1L","EncodeLotConfig","EncodeHeatingQC","cent2","cent3","EncodeExteriorFirst"
159,60,"FV",4.60517018598809,9.43763529441287,"Reg","Corner","Somerst","Norm","1Fam","2Story",7,5,2004,2005,"Gable","VinylSd","None",5.8406416573734,"Gd","TA","PConc","Gd","No","GLQ",5.40267738187228,769,6.89871453432999,"Ex","Y","SBrkr",6.89871453432999,6.8627579130514,7.5740450053722,0,0,2,1,3,"Gd",8,1,"Attchd",2004,"RFn",2,6.5191472879404,"Y",5,2010,"WD","Normal",12.4486265903642,"VinylSd",6.64509096950564,4,0,0,0,0,1,1,0,1,0,1,0.0367732983133418,0,1,0,0,0,0.377655936646542,0.129285776771361,0
160,60,"RL",4.89783979995091,9.87189368094495,"IR1","Corner","Gilbert","Norm","1Fam","2Story",7,5,2005,2006,"Gable","VinylSd","BrkFace",6.12249280951439,"Gd","TA","PConc","Gd","Mn","GLQ",4.04305126783455,1335,7.23849684089437,"Ex","Y","SBrkr",7.23849684089437,6.97541392745595,7.8087293067444,1,0,2,1,4,"Gd",9,1,"Attchd",2006,"RFn",2,6.35610766069589,"Y",3,2006,"New","Partial",12.6760762747759,"VinylSd",7.19668657083435,1,0,0,0,0,1,1,0,1,1,1,0.0566751456993658,0,1,0,0,0,0.582044750277614,0.351264490937848,0
161,20,"RL",3.73766961828337,9.31650056780457,"IR1","CulDSac","Veenker","Norm","1Fam","1Story",6,6,1984,1984,"Gable","Plywood","None",4.78749174278205,"TA","TA","PConc","Gd","No","BLQ",6.49223983502047,572,7.11639414409346,"TA","Y","SBrkr",7.11639414409346,0,7.11639414409346,0,0,2,0,3,"TA",6,0,"Attchd",1984,"Unf",2,6.24610676548156,"Y",6,2008,"WD","Normal",11.9984332807519,"Plywood",6.3491389913798,1,0,1,0,1,1,0.666666666666667,0,1,0,1,-0.00261861627773248,0,1,0,0,1,0.00303426965515033,0.00448973311548323,0
162,60,"RL",4.70048036579242,9.52427481557203,"IR1","Inside","NridgHt","Norm","1Fam","2Story",9,5,2003,2004,"Gable","VinylSd","BrkFace",6.49828214947643,"Gd","TA","PConc","Ex","Av","GLQ",6.92362862813843,556,7.36010397298915,"Ex","Y","SBrkr",7.36010397298915,6.99942246750796,7.88908440703551,1,0,2,1,3,"Ex",10,2,"BuiltIn",2003,"Fin",3,6.5875500148248,"Y",3,2008,"WD","Normal",12.9299914847569,"VinylSd",6.32076829425058,1,0,0,0,0,0,1.33333333333333,0,1,0,1,0.0788927265727001,0,1,0,0,0,2.61347810090833,0.561416559067652,0
163,20,"RL",4.55387689160054,9.40771473139643,"Reg","Corner","NridgHt","Norm","1Fam","1Story",7,5,2005,2005,"Gable","VinylSd","BrkFace",5.42053499927229,"Gd","TA","PConc","Gd","Mn","BLQ",7.09090982207998,340,7.34018683532012,"Ex","Y","SBrkr",7.34018683532012,0,7.34018683532012,0,0,2,0,3,"Gd",7,1,"Attchd",2005,"RFn",2,6.27664348934164,"Y",5,2010,"New","Partial",12.3013828253345,"VinylSd",5.82894561761021,4,0,1,0,0,1,0.666666666666667,0,1,1,1,0.0238894688732423,0,1,0,0,0,0.245341053349012,0.0201408922066506,0
164,45,"RL",4.00733318523247,8.61250337122056,"Reg","Inside","OldTown","Norm","1Fam","1.5Unf",4,6,1956,1956,"Gable","MetalSd","None",5.8406416573734,"TA","TA","CBlock","TA","No","Unf",5.66296048013595,882,6.78219205600679,"Ex","Y","SBrkr",6.78219205600679,0,6.78219205600679,0,0,1,0,1,"TA",4,0,"Detchd",1972,"Unf",0,6.35610766069589,"Y",4,2007,"WD","Normal",11.5444241320296,"MetalSd",6.78219205600679,4,0,0,0,1,1,1,0,0,0,1,-0.0423444167909363,0,1,0,0,0,1.01693813658233,0.234333856235155,0
165,40,"RM",3.68887945411394,8.59415423255237,"Reg","Corner","OldTown","Norm","1Fam","1Story",6,7,1926,2004,"Gable","MetalSd","None",4.76217393479776,"TA","Gd","BrkTil","TA","Mn","LwQ",5.91350300563827,779,7.04664727784876,"Gd","Y","FuseA",7.04664727784876,6.1463292576689,7.38770923908104,0,0,2,0,3,"Gd",5,0,"Detchd",1926,"Unf",1,5.37527840768417,"Y",10,2007,"WD","Normal",11.9316357998284,"MetalSd",6.65801104587075,4,0,1,0,0,1,0.666666666666667,0,0,0,1,-0.00846339585854008,0,1,0,0,0,0.0098067920265623,-0.0117319579228356,0
166,190,"RL",4.12713438504509,9.22088458585185,"Reg","Inside","Edwards","Norm","2fmCon","1.5Fin",5,7,1940,1999,"Gable","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","No","ALQ",5.86078622346587,112,6.46769872610435,"Gd","Y","SBrkr",6.69456205852109,6.30444880242198,7.2115567333138,1,0,2,0,4,"TA",6,0,"Detchd",1940,"Fin",0,5.48063892334199,"Y",9,2008,"WD","Normal",11.7558716435806,"Wd Sdng",4.71849887129509,4,0,0,0,1,1,0.75,0,0,0,1,-0.0238427595302222,1,1,0,0,0,0.300116004880416,0.0149487345651257,0
167,20,"RL",4.44265125649032,9.27874640464024,"IR1","Inside","ClearCr","Norm","1Fam","1Story",5,5,1955,1993,"Hip","Wd Sdng","None",4.20469261939097,"Gd","TA","CBlock","TA","No","LwQ",5.93753620508243,470,7.38832785957711,"Ex","Y","FuseA",7.53208814354172,0,7.53208814354172,1,0,1,0,2,"TA",7,3,"Attchd",1955,"Fin",1,5.71373280550937,"Y",11,2009,"COD","Normal",12.1547793511426,"Wd Sdng",6.1527326947041,1,0,1,0,1,1,1,0,0,0,1,0.0110616648814534,0,1,0,0,0,-0.139236511920516,0.0335859186601204,0
168,60,"RL",4.45434729625351,9.26501793326688,"Reg","Inside","NridgHt","Norm","1Fam","2Story",8,5,2007,2007,"Gable","VinylSd","Stone",5.7037824746562,"Gd","TA","PConc","Ex","No","GLQ",7.1608459066643,294,7.3664451483276,"Ex","Y","SBrkr",7.38398945797851,6.31173480915291,7.67832635650689,1,0,1,1,3,"Ex",8,1,"Attchd",2007,"Fin",3,6.67076632084587,"Y",11,2007,"New","Partial",12.6934986204678,"VinylSd",5.68357976733868,4,0,0,0,0,0,1,0,1,1,1,0.0581996009474044,0,1,0,0,0,1.26283896023971,0.27397685152462,0
169,60,"RL",4.12713438504509,9.01724094201035,"IR1","Inside","Gilbert","Norm","1Fam","2Story",7,5,2004,2004,"Gable","VinylSd","None",3.68887945411394,"Gd","TA","PConc","Gd","No","Unf",5.39362754635236,840,6.73340189183736,"Ex","Y","SBrkr",6.73340189183736,6.77992190747225,7.4500795698075,0,0,2,1,3,"Gd",7,1,"Attchd",2004,"Fin",2,6.08677472691231,"Y",5,2007,"WD","Normal",12.1199699464768,"VinylSd",6.73340189183736,1,0,0,0,0,1,1,0,1,0,1,0.00801584197319036,0,1,0,0,0,0.0823214247087963,0.016825281258074,0
170,20,"RL",4.79579054559674,9.72130598594309,"IR1","Corner","Timber","Norm","1Fam","1Story",8,6,1981,1981,"Hip","Plywood","BrkFace",6.48157712927643,"Gd","TA","CBlock","Gd","No","Unf",4.89034912822175,1686,7.4301141385618,"TA","Y","SBrkr",7.44249272279444,0,7.44249272279444,0,0,2,1,2,"TA",6,1,"Attchd",1981,"RFn",2,6.2363695902037,"Y",1,2006,"WD","Normal",12.3371009079366,"Plywood",7.4301141385618,1,0,1,0,1,1,1.5,0,0,0,1,0.0270148011009243,0,1,0,0,1,0.586178303253388,0.0543617975212273,0
171,50,"RM",3.91202300542815,9.42205890562093,"IR1","Inside","OldTown","Feedr","1Fam","1.5Fin",5,6,1941,1950,"Gable","MetalSd","None",5.88610403145016,"TA","TA","CBlock","TA","No","Rec",5.88610403145016,360,6.5792512120101,"TA","Y","SBrkr",6.74993119378857,0,7.23128700432762,0,0,1,1,2,"TA",7,0,"Detchd",1991,"Unf",2,6.49223983502047,"Y",5,2007,"WD","Normal",11.7636841833174,"MetalSd",5.88610403145016,1,0,0,0,1,1,1,0,0,0,1,-0.0231591623032527,0,0,0,0,1,0.291511360420307,0.00929800649061643,0
172,20,"RL",4.94875989037817,10.3662777272636,"IR1","Corner","NAmes","Norm","1Fam","1Story",6,5,1960,1960,"Hip","Plywood","Stone",4.71849887129509,"TA","TA","CBlock","TA","Gd","BLQ",6.45990445437753,441,6.98471632011827,"Fa","Y","SBrkr",7.4121603349452,0,7.4121603349452,1,0,1,0,3,"TA",7,2,"Attchd",1960,"Fin",2,6.26909628370626,"P",5,2010,"WD","Normal",12.2783933071098,"BrkFace",6.08904487544685,1,0,1,1,1,1,0.666666666666667,0,0,0,1,0.0218778860285813,0,1,0,0,0,-0.0253505663505783,0.0364407023927831,1
173,160,"RL",3.78418963391826,8.57659353469768,"IR1","Inside","StoneBr","Norm","TwnhsE","2Story",7,7,1987,1987,"Gable","HdBoard","None",4.66343909411207,"Gd","Gd","PConc","Gd","No","GLQ",6.20455776256869,354,6.96979066990159,"Gd","Y","SBrkr",6.96979066990159,6.55535689181067,7.4770384723197,1,0,2,0,2,"Gd",5,1,"Attchd",1987,"RFn",2,6.22257626807137,"Y",6,2006,"WD","Normal",12.3842188309136,"HdBoard",5.86929691313377,1,1,0,0,0,1,1.5,0,1,0,1,0.031137619361418,0,1,0,0,0,0.319778408362499,0.0749515303188572,0
174,20,"RL",4.38202663467388,9.22984883836423,"IR1","Inside","NAmes","Norm","1Fam","1Story",6,5,1961,1961,"Gable","Wd Shng","BrkCmn",6.19644412779452,"TA","TA","CBlock","TA","No","ALQ",5.66296048013595,700,7.21670948670946,"TA","Y","SBrkr",7.21670948670946,0,7.21670948670946,1,0,1,1,3,"TA",6,1,"Attchd",1961,"Unf",2,6.22257626807137,"Y",6,2008,"COD","Normal",12.0015054797889,"WdShing",6.5510803350434,1,0,1,0,1,1,1,0,0,0,1,-0.00234979886199749,0,1,0,0,1,0.00272278280834629,0.00133488090814062,0
175,20,"RL",3.85014760171006,9.426741242423,"IR1","Inside","Timber","Norm","1Fam","1Story",6,5,1986,1986,"Gable","Plywood","Stone",4.88280192258637,"TA","TA","CBlock","Gd","No","ALQ",7.24279792279376,0,7.38150189450671,"TA","Y","SBrkr",7.40913644392013,0,7.40913644392013,1,0,2,0,3,"TA",7,1,"Attchd",1986,"Fin",2,6.42324696353352,"Y",11,2008,"WD","Normal",12.1226910365911,"VinylSd",5.31320597904179,1,0,1,0,1,1,1,0,0,0,1,0.008253937358197,0,1,0,0,1,-0.00956408614521238,0.0134628500876034,0
176,20,"RL",4.43081679884331,9.44264186107516,"Reg","Corner","Edwards","Norm","1Fam","1Story",6,7,1950,2001,"Gable","Wd Shng","None",5.20948615284142,"TA","TA","CBlock","TA","Av","ALQ",6.16751649088834,725,7.09174211509515,"TA","Y","SBrkr",7.67693714581808,0,7.67693714581808,1,0,2,0,4,"Gd",7,1,"Attchd",1950,"Unf",2,6.35610766069589,"Y",6,2007,"WD","Normal",12.4008167223227,"WdShing",6.58617165485467,4,0,1,0,0,1,0.75,0,0,0,1,0.0325899348597088,1,1,0,0,1,-0.0377629403929958,0.152900946707984,0
177,60,"RL",4.57471097850338,9.21323617508821,"IR1","Corner","ClearCr","Norm","1Fam","2Story",6,5,1988,1989,"Gable","Plywood","BrkFace",5.59098698051086,"Gd","TA","PConc","Gd","No","GLQ",6.72262979485545,320,7.04838640872188,"TA","Y","SBrkr",7.05961762829138,6.79794041297493,7.63046126178363,0,1,2,1,4,"TA",8,1,"Attchd",1988,"Unf",2,6.25575004175337,"Y",9,2007,"WD","Normal",12.2596134124582,"Plywood",5.76832099579377,1,0,0,0,1,1,1,0,1,0,1,0.0202346452465666,0,1,0,0,1,-0.0234464936984026,0.0841864168521156,0
178,50,"RL",4.40671924726425,9.52149480061311,"Reg","Inside","Sawyer","Norm","1Fam","1.5Fin",5,5,1958,1958,"Gable","MetalSd","None",5.66296048013595,"Gd","Gd","CBlock","TA","No","ALQ",4.04305126783455,554,6.95844839329766,"Ex","Y","SBrkr",7.13249755166004,6.50428817353665,7.56008046502183,1,0,2,0,4,"Gd",8,1,"Attchd",1958,"Unf",2,6.11146733950268,"Y",7,2006,"WD","Normal",12.0581525154536,"MetalSd",6.31716468674728,4,0,0,0,0,1,0.75,0,0,0,1,0.00260681675865953,0,1,0,0,0,-0.0328127887240794,0.00874888553169101,0
179,20,"RL",4.14313472639153,9.7655464514229,"IR1","CulDSac","StoneBr","Norm","1Fam","1Story",9,5,2008,2009,"Hip","VinylSd","Stone",6.61740297797448,"Ex","TA","PConc","Ex","No","GLQ",7.55171221535131,312,7.70345904786717,"Ex","Y","SBrkr",7.71154897962915,0,7.71154897962915,1,0,2,0,1,"Ex",9,1,"Attchd",2009,"Fin",3,7.06133436691044,"Y",7,2009,"New","Partial",13.1260306447518,"VinylSd",5.74300318780948,1,1,1,0,0,0,3,0,1,1,1,0.0960461530722563,0,1,0,0,0,3.18171938828252,0.488608433219887,0
180,30,"RM",4.0943445622221,9.05017161982336,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,6,1923,2006,"Gable","Wd Sdng","None",0,"Gd","TA","CBlock","TA","No","Unf",5.12396397940326,968,6.87523208727658,"TA","Y","SBrkr",6.87523208727658,0,6.87523208727658,0,0,1,0,2,"TA",5,0,"Detchd",1935,"Unf",2,6.17378610390194,"N",7,2007,"WD","Normal",11.5129254649702,"Wd Sdng",6.87523208727658,4,0,1,0,1,1,0.5,0,0,0,1,-0.0451005501586313,0,1,0,0,1,0.567694226599914,0.201630213375671,0
181,160,"FV",3.17805383034795,7.65775527113487,"Reg","Inside","Somerst","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","MetalSd","BrkFace",6.12249280951439,"Gd","TA","PConc","Gd","No","GLQ",6.07764224334903,320,6.62804137617953,"Ex","Y","SBrkr",6.64509096950564,6.62804137617953,7.32974968904151,0,0,2,1,3,"Gd",5,1,"Detchd",2000,"Unf",2,6.08677472691231,"Y",6,2007,"WD","Normal",12.083905011556,"MetalSd",5.76832099579377,4,0,0,0,0,1,1,0,1,0,1,0.00486016016762083,0,1,0,0,0,-0.00563161416248127,0.00351780810893403,0
182,70,"RL",3.98898404656427,8.93432333105491,"Reg","Inside","Crawfor","Norm","1Fam","2Story",7,6,1920,1950,"Gable","Stucco","None",5.48063892334199,"TA","TA","BrkTil","Fa","No","LwQ",5.8636311755981,441,6.67582322163485,"Gd","Y","SBrkr",6.80350525760834,6.80350525760834,7.49665243816828,0,0,1,1,4,"TA",9,1,"Detchd",1920,"Unf",1,5.37527840768417,"Y",7,2006,"WD","Normal",12.2065725205718,"Stucco",6.08904487544685,4,1,0,0,1,0,0.5,0,0,0,1,0.0155935672065085,0,1,0,0,0,0.160143460041444,0.0410308070711792,0
183,20,"RL",4.0943445622221,9.11162439903702,"Reg","Inside","Edwards","Artery","1Fam","1Story",5,6,1957,2006,"Hip","Wd Sdng","BrkFace",4.58496747867057,"TA","TA","PConc","TA","No","Rec",6.29894924685594,0,6.85435450225502,"Ex","Y","SBrkr",7.20042489294496,0,7.20042489294496,0,0,1,0,3,"TA",7,1,"Attchd",1957,"RFn",1,5.52942908751142,"Y",6,2007,"WD","Normal",11.6952470217642,"Wd Sdng",4.38202663467388,4,0,1,0,1,1,0.333333333333333,0,1,0,1,-0.0291474139391602,1,0,0,0,0,0.366887289742127,0.021982766659702,0
184,50,"RM",4.14313472639153,9.34364673928441,"Reg","Inside","OldTown","Norm","1Fam","1.5Fin",7,5,2003,2003,"Gable","VinylSd","None",4.81218435537242,"TA","TA","PConc","Gd","No","Unf",3.17805383034795,1362,7.21670948670946,"Ex","Y","SBrkr",7.21670948670946,6.5792512120101,7.64108424917491,0,0,2,1,3,"Gd",6,0,"Detchd",2003,"Unf",2,6.18208490671663,"N",6,2008,"WD","Normal",12.2060726455302,"VinylSd",7.21670948670946,4,0,0,0,0,1,1,0,1,0,1,0.015549828140364,0,1,0,0,0,0.159694266774849,0.0665830304463093,0
185,50,"RL",4.52178857704904,8.91435727448502,"IR1","Inside","BrkSide","RRAn","1Fam","1.5Fin",5,8,1908,1991,"Gable","Plywood","None",5.37527840768417,"TA","TA","PConc","Fa","No","Unf",5.02388052084628,504,6.22257626807137,"Gd","Y","SBrkr",6.84161547647759,5.75574221358691,7.13249755166004,0,0,1,0,3,"TA",5,0,"Attchd",1986,"Unf",2,6.35610766069589,"Y",6,2006,"WD","Normal",11.7519423654407,"AsbShng",6.22257626807137,1,0,0,0,1,0,0.333333333333333,0,1,0,1,-0.0241865713674625,0,0,0,0,0,0.304443668165044,0.037017672436324,0
186,75,"RM",4.49980967033027,10.0410732154887,"IR2","Inside","OldTown","Artery","1Fam","2.5Fin",10,9,1892,1993,"Gable","Wd Sdng","None",7.0647590277918,"Gd","Gd","BrkTil","TA","Mn","Unf",5.31320597904179,1107,7.00940893270864,"Ex","Y","SBrkr",7.32514895795557,7.32514895795557,8.19090888118251,0,0,2,1,4,"Ex",12,2,"Detchd",1993,"Unf",3,6.73340189183736,"Y",6,2006,"WD","Normal",13.0710700830168,"Wd Sdng",7.00940893270864,2,0,0,0,0,1,0.75,0,0,0,1,0.0912371039204419,0,0,0,0,0,4.06511985245524,0.963976963504229,0
187,80,"RL",3.78418963391826,9.20502627715241,"IR1","CulDSac","Mitchel","Norm","1Fam","SLvl",7,5,1990,1991,"Gable","HdBoard","None",4.18965474202643,"TA","TA","PConc","Gd","Av","GLQ",6.4150969591716,577,7.08002649992259,"Ex","Y","SBrkr",7.10414409298753,0,7.10414409298753,1,0,2,0,3,"Gd",6,0,"Attchd",1990,"Unf",2,6.20859002609663,"Y",6,2009,"WD","Normal",12.0610468734799,"HdBoard",6.3578422665081,1,0,0,0,0,1,1,0,1,0,1,0.00286007308596634,1,1,0,0,0,0.0293724966130194,-0.00530413336638561,0
188,50,"RL",4.0943445622221,9.25052216160901,"Reg","Inside","OldTown","Norm","1Fam","1.5Fin",5,7,1916,1987,"Gable","HdBoard","None",5.66296048013595,"TA","TA","CBlock","Fa","No","Unf",6.30444880242198,660,6.49223983502047,"Ex","Y","SBrkr",6.69456205852109,6.55677835615804,7.4121603349452,0,0,2,1,3,"TA",8,0,"Detchd",1916,"Unf",1,5.19295685089021,"N",8,2009,"WD","Normal",11.8130300574206,"HdBoard",6.49223983502047,4,0,0,0,1,0,1,0,0,0,1,-0.0188413983192266,0,1,0,0,0,0.237162362970582,-0.0313830041859553,0
189,90,"RL",4.15888308335967,8.85623355614316,"Reg","Inside","SawyerW","Feedr","Duplex","SFoyer",5,5,1979,1979,"Gable","Plywood","Stone",5.61677109766657,"TA","TA","CBlock","Gd","Av","GLQ",6.99025650049388,0,6.99025650049388,"TA","Y","SBrkr",7.10987946307227,0,7.10987946307227,2,0,0,2,2,"TA",6,2,"Detchd",1979,"Unf",2,6.26909628370626,"Y",6,2009,"WD","Alloca",11.9403933925547,"Plywood",3.63758615972639,4,0,1,0,1,1,2,1,0,0,0,0.0802698248762933,0,0,0,0,1,0.0968858008019795,0.0137701051037516,0
190,120,"RL",3.71357206670431,8.5016733797582,"Reg","Inside","StoneBr","Norm","TwnhsE","1Story",8,5,2001,2002,"Gable","CmentBd","None",5.42053499927229,"Gd","TA","PConc","Ex","Av","GLQ",7.05012252026906,440,7.37337430991005,"Ex","Y","SBrkr",7.37337430991005,0,7.37337430991005,1,0,1,1,0,"Ex",5,1,"Attchd",2001,"Fin",2,6.52502965784346,"Y",8,2008,"WD","Normal",12.563747089802,"CemntBd",6.08677472691231,4,1,1,0,0,0,1.5,0,1,0,1,0.0468463420141478,0,1,0,0,0,1.01649126243397,0.0572636600927822,0
191,70,"RL",4.24849524204936,9.26577507886428,"Reg","Inside","Crawfor","Norm","1Fam","2Story",8,8,1932,1994,"Hip","BrkFace","None",6.27287700654617,"Gd","TA","CBlock","Gd","No","Rec",5.6937321388027,556,6.74875954749168,"TA","Y","SBrkr",7.34536484041687,7.07157336421153,7.91095738284559,0,0,2,1,3,"Gd",10,2,"Detchd",1932,"Unf",2,6.08677472691231,"Y",12,2007,"WD","Normal",12.6603279178078,"BrkFace",6.32076829425058,4,1,0,0,0,1,1,0,0,0,1,0.0552971644646536,0,1,0,0,1,1.19986069560606,0.4073287905454,1
192,60,"RL",4.38202663467388,8.91891797990868,"IR1","CulDSac","NAmes","Norm","1Fam","2Story",7,9,1972,2004,"Gable","HdBoard","BrkFace",4.92725368515721,"TA","TA","CBlock","TA","No","ALQ",6.4393503711001,99,6.58617165485467,"Gd","Y","SBrkr",6.58617165485467,6.62539236800796,7.2991214627108,1,0,1,1,4,"Gd",7,0,"Attchd",1972,"Fin",2,6.18208490671663,"Y",6,2007,"WD","Normal",12.1226910365911,"HdBoard",4.59511985013459,1,0,0,0,0,1,0.75,0,0,0,1,0.008253937358197,0,1,0,0,0,0.0847666265198961,0.00308505850628895,0
193,20,"RL",4.21950770517611,9.10686696349991,"IR1","Inside","CollgCr","Norm","1Fam","1Story",7,5,1999,1999,"Gable","VinylSd","None",4.33073334028633,"Gd","TA","PConc","Gd","Av","GLQ",6.32793678372919,871,7.26612877955645,"Ex","Y","SBrkr",7.26612877955645,0,7.26612877955645,1,0,2,0,3,"Gd",6,0,"Attchd",1999,"Fin",2,6.50128967054039,"Y",9,2009,"WD","Normal",12.1652506510099,"VinylSd",6.7696419768525,1,0,1,0,0,1,1,0,1,0,1,0.0119779036198416,0,1,0,0,0,0.123011168921231,-3.94208779017206e-05,0
194,160,"RM",3.17805383034795,7.83280751652486,"Reg","Inside","Edwards","Norm","Twnhs","2Story",7,5,2004,2004,"Gable","VinylSd","Stone",3.91202300542815,"Gd","TA","PConc","Gd","No","Unf",5.88610403145016,970,6.87729607149743,"Ex","Y","SBrkr",6.87729607149743,6.6052979209482,7.44366368311559,0,0,2,0,3,"Gd",7,0,"Detchd",2004,"Unf",2,5.94017125272043,"Y",5,2006,"WD","Normal",11.7752897294377,"VinylSd",6.87729607149743,4,0,0,0,0,1,0.666666666666667,0,1,0,1,-0.0221436770177258,1,1,0,0,0,-0.227412048102676,-0.0448559857925132,0
195,20,"RL",4.0943445622221,8.87905466204227,"IR1","Inside","CollgCr","Norm","1Fam","1Story",5,7,1972,1972,"Hip","HdBoard","None",5.33271879326537,"TA","TA","CBlock","TA","Av","ALQ",5.96614673912369,474,6.76157276880406,"TA","Y","SBrkr",6.76157276880406,0,6.76157276880406,0,0,1,0,3,"TA",5,0,"Detchd",1989,"Unf",1,5.8636311755981,"Y",5,2008,"WD","Normal",11.7519423654407,"HdBoard",6.16120732169508,1,0,1,0,1,1,0.333333333333333,0,0,0,1,-0.0241865713674625,0,1,0,0,1,0.304443668165044,0.139547943664974,0
196,160,"RL",3.17805383034795,7.73193072194849,"Reg","FR2","NPkVill","Norm","Twnhs","2Story",6,6,1976,1976,"Gable","Brk Cmn","None",4.99043258677874,"TA","TA","CBlock","Gd","No","ALQ",6.33859407820318,289,6.75110146893676,"TA","Y","SBrkr",6.75110146893676,6.39859493453521,7.28344822875663,0,0,2,1,3,"TA",7,1,"Attchd",1976,"Unf",2,6.08677472691231,"Y",7,2009,"WD","Normal",11.9083402372249,"Plywood",5.66642668811243,4,0,0,0,1,1,1,0,0,0,1,-0.0105017575863483,0,1,0,1,1,0.012168703234975,-0.00204411911013967,0
197,20,"RL",4.36944785246702,9.15016564894011,"Reg","Inside","Somerst","Norm","1Fam","1Story",7,5,2007,2007,"Hip","CmentBd","Stone",5.32300997913841,"Ex","TA","PConc","Ex","No","GLQ",7.02642680869964,600,7.45356187164337,"Ex","Y","SBrkr",7.45356187164337,0,7.45356187164337,1,0,2,0,3,"Ex",8,1,"Attchd",2007,"Fin",3,6.66695679242921,"Y",9,2007,"New","Partial",12.6503481262032,"CemntBd",6.39692965521615,4,0,1,0,0,0,1,0,1,1,1,0.0544239326992519,0,1,0,0,0,0.558925150101841,0.116401980601962,0
198,75,"RL",5.15905529921453,10.1432522048666,"Reg","Corner","NAmes","Artery","1Fam","2Story",8,4,1918,1990,"Gable","Stucco","None",5.4510384535657,"Gd","Gd","PConc","TA","No","GLQ",6.94312242281943,140,7.2152399787301,"Gd","Y","SBrkr",7.2152399787301,7.2152399787301,8.04302088529828,1,1,2,0,4,"Gd",8,1,"Detchd",1918,"Unf",2,6.67834211465433,"Y",3,2006,"WD","Abnorml",12.3673407931263,"Stucco",4.9416424226093,4,0,0,0,0,1,1,0,1,0,0,-0.309319678145257,0,0,0,0,0,0.643592085273312,0.26325363290414,0
199,75,"RM",4.52178857704904,8.61613313927114,"Reg","Corner","OldTown","Norm","1Fam","2.5Fin",6,6,1912,1950,"Gable","Wd Sdng","None",6.39692965521615,"TA","TA","CBlock","TA","No","Unf",5.39362754635236,755,6.62671774924902,"Ex","Y","SBrkr",6.83410873881384,6.83410873881384,7.70930833338587,0,0,1,0,5,"TA",8,0,"Attchd",1999,"Unf",0,6.08677472691231,"Y",7,2009,"WD","Abnorml",11.5521461781235,"Wd Sdng",6.62671774924902,4,0,0,0,1,1,0.2,0,0,0,0,0.434545408044786,0,1,0,0,0,0.0482828231160872,-0.210911235292098,0
200,20,"RL",4.33073334028633,9.16858043772795,"Reg","Inside","NridgHt","Norm","1Fam","1Story",8,5,2004,2005,"Hip","VinylSd","BrkFace",5.5683445037611,"Gd","TA","PConc","Ex","Av","GLQ",6.99209642741589,625,7.44600149832412,"Ex","Y","SBrkr",7.44600149832412,0,7.44600149832412,1,0,2,0,3,"Ex",7,1,"Attchd",2004,"Fin",3,6.75227037614174,"Y",1,2009,"WD","Normal",12.5241626741533,"VinylSd",6.4377516497364,4,0,1,0,0,0,1,0,1,0,1,0.0433827056448907,0,1,0,0,0,0.941335851056596,0.0890385384380235,0
201,20,"RM",4.38202663467388,9.05321861620397,"Reg","Corner","Edwards","Norm","1Fam","1Story",4,5,2003,2004,"Gable","VinylSd","None",5.74300318780948,"TA","TA","PConc","Gd","No","Unf",4.78749174278205,1121,7.02197642307216,"Ex","Y","SBrkr",7.02197642307216,0,7.02197642307216,0,0,2,0,2,"TA",5,0,"Attchd",2003,"RFn",2,6.08677472691231,"Y",3,2010,"WD","Normal",11.8493977015914,"VinylSd",7.02197642307216,4,0,1,0,1,1,1,0,1,0,1,-0.0156592294542752,1,1,0,0,0,0.376070066100291,0.0437456825776713,0
